Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
0.4,82,1122.1957256142,493.0790456335,-62.0654822671,-3.8156026805,-73.7416079533,-15.4917283667,-77.2553709385,-19.0054913519,-78.6383350304,-20.3884554437,0
0.4,83,124.7285896715,749.4872783288,-63.0621402809,-4.2989761804,-72.4696878472,-13.7065237467,-75.0671005233,-16.3039364228,-76.3983874902,-17.6352233897,0
0.4,84,677.3930681408,106.5714702028,-60.0282168334,-3.9626277533,-71.0649016044,-14.9993125243,-71.5458962434,-15.4803071633,-76.9113805165,-20.8457914364,0
0.4,85,290.1609573059,151.3067610368,-66.9440261538,-6.9505163367,-68.7584993038,-8.7649894867,-74.7258379504,-14.7323281333,-75.1794003645,-15.1858905474,0
0.4,86,956.6880281404,348.5160362168,-57.929147949,-3.5798880784,-71.3737100825,-17.0244502119,-77.3175174707,-22.9682576001,-77.4542410536,-23.104981183,0
0.4,87,858.20371747,980.7544793399,-66.8704014839,-5.4350159232,-73.3470895891,-11.9117040284,-73.8603779123,-12.4249923516,-75.4400924449,-14.0047068842,0
0.4,88,392.8116222317,691.6885057305,-66.8448417955,-6.5947243907,-71.3253259224,-11.0752085176,-72.6655401667,-12.4154227619,-73.8943566663,-13.6442392615,0
0.4,89,72.5275232452,197.4669640793,-66.6993804495,-5.9928603464,-70.9018506294,-10.1953305264,-73.9739530693,-13.2674329663,-75.1116703235,-14.4051502205,0
0.4,90,1079.2108855204,610.6521886764,-70.603656039,-7.8045652241,-73.577411182,-10.7783203671,-74.1117589269,-11.312668112,-74.6638177136,-11.8647268987,0
0.4,91,-9.8120560659,392.3309518002,-53.0236774111,-3.4273577188,-71.1754804587,-21.5791607664,-72.0162281628,-22.4199084705,-72.0587230627,-22.4624033704,0
0.4,92,412.9787370575,277.1394767631,-62.8417518893,-4.7970438322,-71.5104015967,-13.4656935397,-71.7636897182,-13.7189816611,-74.3690418406,-16.3243337835,0
0.4,93,679.0899282351,172.179877823,-63.4487740614,-4.9595509563,-71.2354739348,-12.7462508297,-72.2120293282,-13.7228062231,-75.3655206354,-16.8762975303,0
0.4,94,726.8739070987,960.7784510847,-58.1810560789,-3.4552156832,-71.747831912,-17.0219915163,-73.2091459636,-18.4833055679,-77.6662455748,-22.940405179,0
0.4,95,40.0626634743,287.8689527964,-66.3022565373,-6.3404045303,-68.9135565556,-8.9517045486,-73.8018039774,-13.8399519704,-75.6386815342,-15.6768295271,0
0.4,96,752.507767149,60.3170652319,-57.0060549157,-3.6938392894,-70.8000796284,-17.4878640021,-71.8877068781,-18.5754912518,-71.9809718536,-18.6687562273,0
0.4,97,325.8287129332,493.0771878466,-67.0080904502,-7.2666956664,-68.5300760482,-8.7886812645,-73.5876469791,-13.8462521953,-73.6648469198,-13.9234521361,0
0.4,98,723.9725526171,-25.839435824,-51.8256587483,-3.3209190811,-70.8746239192,-22.3698842519,-70.9185202633,-22.4137805961,-71.2795789738,-22.7748393066,0
0.4,99,879.130325288,418.8270670472,-66.5292842106,-6.9426740116,-69.4221313253,-9.8355211263,-70.3033809193,-10.7167707203,-76.1663322744,-16.5797220755,0
0.4,100,669.4851652301,856.0920496496,-62.8162191764,-5.3698205494,-68.3766682173,-10.9302695903,-70.2196727743,-12.7732741472,-72.4721251045,-15.0257264774,0
0.4,101,245.2670106248,541.7581705473,-67.8772588165,-7.7422162635,-69.8076076694,-9.6725651163,-70.0968209137,-9.9617783607,-74.6350903104,-14.5000477573,0
0.4,102,616.1828167713,643.77958364,-66.1731709822,-6.2419519845,-72.8430142436,-12.9117952459,-73.0598747974,-13.1286557997,-73.7613012818,-13.8300822841,0
0.4,103,413.3763239037,515.9473720027,-60.4449428973,-4.2596338136,-70.5189562204,-14.3336471367,-72.0045859879,-15.8192769043,-73.6029090806,-17.4175999969,0
0.4,104,379.778124025,163.203276377,-67.3233117892,-6.9495740803,-70.4733776667,-10.0996399577,-73.0830033344,-12.7092656254,-74.2676381009,-13.8939003919,0
0.4,105,704.1204978873,513.4432498782,-65.810452692,-6.2434473114,-70.1069782122,-10.5399728316,-72.3406486385,-12.7736432579,-73.5387558347,-13.9717504541,0
0.6,1,1166.7411659185,150.6838440304,-71.7182158207,-7.2665592838,-76.1738540508,-11.7221975138,-76.5899219117,-12.1382653748,-77.0497529747,-12.5980964377,0
0.6,2,11.9380880716,95.35973495,-69.3223897382,-7.0578265801,-70.93015069,-8.6655875319,-74.7190552289,-12.4544920709,-76.2688168929,-14.0042537348,0
0.6,3,540.8040579882,144.7527371205,-67.4982492398,-7.4087084508,-69.8431838775,-9.7536430884,-70.4772476908,-10.3877069017,-74.3769551704,-14.2874143813,0
0.6,4,1046.4318082882,691.3217378142,-70.3328176939,-7.7252516629,-70.6897651285,-8.0821990974,-75.0225828609,-12.4150168298,-76.3489456175,-13.7413795865,0
0.6,5,531.1619434487,461.5324278986,-55.6961457935,-3.7769180076,-66.3709659282,-14.4517381424,-71.0866380048,-19.167410219,-71.3499752973,-19.4307475115,0
0.6,6,679.1143549463,438.7269206855,-62.7612099049,-4.7655990636,-71.5674665152,-13.5718556738,-71.6804209045,-13.6848100631,-74.3496634333,-16.3540525919,0
0.6,7,400.8475702408,94.6030736255,-65.6741798594,-6.0404774932,-69.0624921738,-9.4287898076,-73.724099048,-14.0903966818,-75.9967469482,-16.363044582,0
0.6,8,-61.0907582613,541.3658106556,-59.5684550303,-3.6665359,-71.2367681293,-15.334848999,-73.6019574767,-17.7000383463,-78.7907306866,-22.8888115563,0
0.6,9,61.9729812829,913.5692241002,-68.6549623998,-6.1565204463,-74.3226337617,-11.8241918081,-74.9346808219,-12.4362388683,-76.7936281561,-14.2951862026,0
0.6,10,552.5758902312,148.5857096611,-67.0973375803,-7.0843992634,-70.030690078,-10.017751761,-70.8197964162,-10.8068580993,-74.1864335726,-14.1734952557,0
0.6,11,40.3135687687,470.4642030602,-57.0772289038,-3.6824115704,-69.5417673233,-16.14694999,-70.8541218611,-17.4593045277,-72.0037053897,-18.6088880564,0
0.6,12,332.4466767092,869.5007866518,-56.6003285512,-3.4162933288,-71.4286932609,-18.2446580386,-76.586124465,-23.4020892426,-76.5936507054,-23.409615483,0
0.6,13,1081.640370996,945.7482857422,-68.7556025859,-5.1591037689,-75.6923698775,-12.0958710604,-76.2206474677,-12.6241486507,-79.6840898598,-16.0875910428,0
0.6,14,277.7801679612,266.079883682,-68.1192561578,-7.9205574177,-69.3950372167,-9.1963384767,-70.2492026349,-10.0505038949,-74.8036462753,-14.6049475352,0
0.6,15,1054.2412754751,642.2688125407,-69.2746669772,-6.834425145,-72.6931117684,-10.2528699362,-74.1905441109,-11.7503022787,-76.802661284,-14.3624194519,0
0.6,16,712.7402057544,538.3625276017,-66.986688697,-7.0895173432,-69.3898046003,-9.4926332465,-71.5172599092,-11.6200885555,-74.0266895799,-14.1295182261,0
0.6,17,559.1315608835,425.9683026518,-54.6814472755,-3.4570081214,-71.1925127056,-19.9680735516,-71.4716208025,-20.2471816484,-72.766173611,-21.541734457,0
0.6,18,341.6950464177,139.3743553003,-68.1329954423,-7.6089509654,-70.577612802,-10.0535683251,-72.1540266994,-11.6299822225,-74.5249625824,-14.0009181055,0
0.6,19,170.3482361723,297.2293189708,-68.0147378824,-7.7907214931,-68.4040958418,-8.1800794526,-72.1249360924,-11.9009197031,-74.1975281296,-13.9735117403,0
0.6,20,849.5894779313,133.7991261796,-68.2301588952,-7.6178363465,-69.2290114816,-8.616688933,-73.7003193753,-13.0879968267,-73.9638146504,-13.3514921017,0
0.6,21,244.1313268991,-48.9966196438,-54.8801180949,-3.3706893345,-72.5465418758,-21.0371131154,-73.3496226677,-21.8401939074,-73.3961371333,-21.8867083729,0
0.6,22,989.2623543765,814.618552614,-65.9863789043,-5.0920153014,-71.4999647719,-10.6056011689,-75.2175129629,-14.3231493599,-77.189303707,-16.2949401041,0
0.6,23,18.4408133161,418.7600502704,-54.7838869794,-4.4516709143,-62.1482499093,-11.8160338442,-68.9184697192,-18.586253654,-71.3579334204,-21.0257173552,0
0.6,24,1179.9672956217,125.9578897321,-71.3994848743,-6.760590717,-76.7126696745,-12.0737755172,-77.3389685392,-12.7000743819,-77.653202768,-13.0143086108,0
0.6,25,873.4993586064,-21.3345671795,-59.990105355,-3.6958293617,-71.7686719991,-15.4743960058,-73.6121788372,-17.3179028439,-79.4711682867,-23.1768922934,0
0.6,26,842.2831500872,1109.8391577737,-72.6506940699,-7.6994734555,-75.1348964823,-10.1836758679,-75.297062731,-10.3458421167,-77.694848355,-12.7436277406,0
0.6,27,928.2164982702,304.0069357602,-61.1015640509,-3.953305244,-71.498707799,-14.3504489921,-76.6421581157,-19.4938993089,-77.3660820031,-20.2178231962,0
0.6,28,23.1304526147,589.0372470732,-65.1265286961,-5.5466696481,-69.1497655798,-9.5699065318,-73.9438820415,-14.3640229935,-76.1755929341,-16.5957338861,0
0.6,29,710.8176982749,551.3533561986,-67.7393717277,-7.6982489554,-69.0587324628,-9.0176096905,-70.9859244608,-10.9448016885,-74.334515692,-14.2933929197,0
0.6,30,515.370832351,833.870445151,-66.4776686327,-6.0990793406,-72.0743130527,-11.6957237605,-72.4966358232,-12.1180465311,-74.7081499008,-14.3295606087,0
0.6,31,509.9795298814,387.6385502827,-56.909351634,-3.8836115303,-68.8472306272,-15.8214905234,-70.892035016,-17.8662949122,-71.9954732052,-18.9697331015,0
0.6,32,1108.2687749788,589.469837848,-70.667601909,-7.8237057795,-73.6355336901,-10.7916375605,-74.1638204317,-11.3199243021,-74.4705918416,-11.626695712,0
0.6,33,-25.0308592004,-114.5792317834,-70.7771947842,-6.7128308418,-74.3009370891,-10.2365731468,-75.7918767597,-11.7275128173,-78.3684361052,-14.3040721629,0
0.6,34,-52.5556350012,643.6402362461,-65.1620474997,-4.9798308035,-70.7499585905,-10.5677418943,-74.8683966966,-14.6861800004,-77.0160206473,-16.8338039511,0
0.6,35,1227.9246536689,135.7856866283,-72.2366024943,-7.1449489503,-76.1828288754,-11.0911753313,-76.9156089959,-11.8239554519,-77.7723239192,-12.6806703751,0
0.6,36,241.5191789842,301.9748720052,-68.4175830676,-8.2105171885,-69.3230034874,-9.1159376084,-69.8948419497,-9.6877760707,-74.7763600205,-14.5692941414,0
0.6,37,153.8482819192,743.7876884763,-62.0653753934,-4.1425254681,-71.9962945317,-14.0734446064,-76.1421993739,-18.2193494487,-76.4723544225,-18.5495044972,0
0.6,38,-160.537237101,873.6934119511,-71.4741223672,-6.4047525904,-77.480579951,-12.4112101742,-77.527111744,-12.4577419671,-78.5204591081,-13.4510893312,0
0.6,39,458.6475599974,186.0709796874,-66.6716159622,-6.7509162711,-70.3141950335,-10.3934953425,-71.1773045897,-11.2566048987,-73.9818747111,-14.06117502,0
0.6,40,352.7240385025,720.7110001417,-68.0872791215,-7.5950280711,-69.9021402608,-9.4098892104,-73.2960646622,-12.8038136118,-74.2990776413,-13.8068265909,0
0.6,41,978.8082255627,713.5846481412,-68.2318134865,-6.8626032912,-69.5399291918,-8.1707189965,-74.8067513551,-13.4375411598,-75.549335353,-14.1801251577,0
0.6,42,1135.8220291582,681.0386703741,-71.9378597205,-7.8255002985,-75.4259951603,-11.3136357383,-75.6078689484,-11.4955095263,-76.1388952428,-12.0265358207,0
0.6,43,247.7659075998,102.6748528852,-60.5430546861,-4.020425333,-70.2284291378,-13.7057997846,-76.866768876,-20.3441395228,-76.966472178,-20.4438428248,0
0.6,44,-58.364657334,196.2723987343,-66.0287926869,-5.2652434105,-70.8189932013,-10.0554439249,-75.1175593996,-14.3540101232,-76.7821269277,-16.0185776512,0
0.6,45,858.9298591017,418.1648227585,-68.198627767,-7.989244998,-68.7970921685,-8.5877093995,-72.0841380984,-11.8747553293,-75.2036201716,-14.9942374025,0
0.6,46,40.0080038578,854.0236832321,-72.3121606796,-9.0341447682,-73.2448933572,-9.9668774459,-74.3257555771,-11.0477396658,-74.4620222164,-11.184006305,0
0.6,47,952.10336121,903.3407557748,-64.1472739025,-4.3084862914,-72.598501235,-12.7597136239,-74.6598223857,-14.8210347746,-79.234142612,-19.3953550009,0
0.6,48,737.6937098005,433.1650052306,-65.4346981488,-5.7645813225,-72.4747050981,-12.8045882718,-72.5796994109,-12.9095825846,-74.7275954928,-15.0574786665,0
0.6,49,-119.8527400125,1049.3716312132,-72.80598481,-7.455381398,-74.5581899858,-9.2075865739,-77.1006365723,-11.7500331604,-78.9198169212,-13.5692135092,0
0.6,50,566.9180628598,503.9424953289,-62.8508387185,-5.2490013082,-69.953112892,-12.3512754816,-72.1084587038,-14.5066212934,-72.5521930703,-14.9503556599,0
0.6,51,409.2137224331,508.3807582265,-60.1219025572,-4.12197056,-70.498787247,-14.4988552498,-72.0004083437,-16.0004763464,-73.5051961085,-17.5052641113,0
0.6,52,476.5665910727,804.4940358355,-65.6097809647,-5.7396862201,-70.9366006911,-11.0665059465,-72.4643254036,-12.594230659,-75.4187987005,-15.5487039559,0
0.6,53,705.2549283797,24.1873327978,-56.0669768592,-3.655945251,-70.3473335525,-17.9363019442,-70.9395325849,-18.5285009766,-71.9347942026,-19.5237625944,0
0.6,54,118.286574631,-91.8135352734,-63.352742496,-4.0475232471,-74.0236247657,-14.7184055168,-76.8776525873,-17.5724333384,-78.6409521103,-19.3357328614,0
0.6,55,241.7072255542,501.1811325024,-66.4392921368,-6.539892014,-71.1597593594,-11.2603592367,-71.2695978491,-11.3701977264,-73.8446416406,-13.9452415178,0
0.6,56,364.9603513089,444.3696119223,-67.5196067462,-7.9586465939,-69.0778139565,-9.5168538043,-71.3250723525,-11.7641122003,-73.2011955336,-13.6402353814,0
0.6,57,822.1761477706,447.8241867049,-68.0223448021,-7.5279714199,-69.9667798577,-9.4724064755,-73.5210018602,-13.0266284781,-74.2009948971,-13.7066215149,0
0.6,58,309.1484552741,220.9773986356,-67.3003252947,-7.0524811063,-69.8590165455,-9.6111723571,-72.296206682,-12.0483624936,-74.390022185,-14.1421779966,0
0.6,59,986.7178617867,347.45371653,-58.3311256064,-3.5711501245,-71.8872282246,-17.1272527427,-77.3139209915,-22.5539455096,-77.3405419086,-22.5805664267,0
0.6,60,1204.7167170843,894.5206541226,-71.0357281661,-5.7367066527,-77.3916978076,-12.0926762942,-78.9750244142,-13.6760029008,-79.0961693586,-13.7971478452,0
0.6,61,498.8493122044,123.2749208739,-68.2401873787,-7.9866827812,-69.7039456359,-9.4504410384,-69.7232456235,-9.469741026,-75.1884535388,-14.9349489413,0
0.6,62,452.100639398,524.4110351668,-58.0364621022,-3.7298360225,-71.1447608719,-16.8381347922,-71.3878875582,-17.0812614786,-73.3028277635,-18.9962016838,0
0.6,63,113.1185101102,346.2683984072,-64.0388030593,-5.2763342148,-69.453193909,-10.6907250646,-72.8530605203,-14.0905916758,-75.3514826412,-16.5890137967,0
0.6,64,685.7575217467,748.9530596932,-60.6211016248,-4.1309993673,-71.3444004627,-14.8542982052,-71.3545468718,-14.8644446143,-76.760650988,-20.2705487305,0
0.6,65,771.998009759,430.2713829835,-66.6009296789,-6.3634964176,-73.1880645381,-12.9506312768,-73.3114143731,-13.0739811118,-73.4043339622,-13.1669007009,0
0.6,66,-101.6905137434,-206.1783518873,-71.9972710625,-6.8515688246,-75.0742316729,-9.928529435,-77.0033379984,-11.8576357604,-79.138397227,-13.992694989,0
0.6,67,826.5041527719,772.6542314625,-66.2009353279,-6.7269989482,-69.4371971253,-9.9632607456,-70.7249859781,-11.2510495984,-73.2283115143,-13.7543751346,0
0.6,68,814.2072679349,912.7543269527,-59.5847348183,-3.8727907919,-72.1873733099,-16.4754292835,-72.4758360525,-16.7638920261,-72.8017605348,-17.0898165084,0
0.6,69,-61.0322980817,138.1854625592,-68.1443338822,-6.0574843197,-71.4309994623,-9.3441498998,-75.8000020892,-13.7131525267,-76.2870856286,-14.2002360661,0
0.6,70,245.4007870379,307.675441987,-68.3635255754,-8.1750168332,-69.5180685019,-9.3295597598,-69.7754042712,-9.5868955291,-74.8520419144,-14.6635331723,0
0.6,71,358.7401931675,0.3585479968,-58.9277985784,-3.6494894078,-71.3362524379,-16.0579432672,-77.1310817983,-21.8527726276,-77.4030141658,-22.1247049951,0
0.6,72,362.3964107057,-47.7649531143,-61.1463121396,-3.9150667853,-72.2231918438,-14.9919464895,-76.3799139661,-19.1486686118,-77.0303784283,-19.799133074,0
0.6,73,179.3910297583,653.4124470488,-65.141579675,-5.4139001279,-71.2759956758,-11.5483161286,-73.2823091137,-13.5546295666,-75.4563771116,-15.7286975644,0
0.6,74,623.0780684713,727.0638104209,-63.5554221664,-4.9959032192,-70.8729168914,-12.3133979442,-72.4445518359,-13.8850328887,-74.8687516929,-16.3092327457,0
0.6,75,974.7585017293,67.7307519532,-65.9729147558,-5.3232251079,-70.573748479,-9.9240588311,-75.0528292413,-14.4031395935,-76.6709875642,-16.0212979163,0
0.6,76,725.1664256083,354.6219006205,-66.0756046665,-6.3441542497,-70.4239031014,-10.6924526847,-71.8906856894,-12.1592352726,-73.667682384,-13.9362319672,0
0.6,77,400.2071830468,315.7246726752,-61.6614766924,-4.4671117508,-70.8770293185,-13.6826643769,-71.9213869992,-14.7270220576,-74.0095019254,-16.8151369838,0
0.6,78,335.1261359673,225.7413080277,-66.4022961189,-6.3233124559,-71.9200190696,-11.8410354066,-72.2547593317,-12.1757756687,-73.6154796135,-13.5364959505,0
0.6,79,-109.0729330686,434.2426805756,-67.0739554034,-6.9657194719,-68.5768302449,-8.4685943134,-72.9656346977,-12.8573987661,-73.0511888855,-12.9429529539,0
0.6,80,516.8688773292,939.5679540059,-67.1117844141,-6.2619097842,-70.1680019018,-9.3181272719,-74.2835718578,-13.4336972279,-75.1609655851,-14.3110909552,0
0.6,81,380.9243131113,635.9304445592,-65.2980695983,-5.7030089842,-72.3431770151,-12.7481164009,-72.5657224574,-12.9706618432,-74.6832835064,-15.0882228922,0
0.6,82,1121.3032029914,496.2913593429,-62.2241761896,-3.8660230352,-73.7415038384,-15.383350684,-77.190168273,-18.8320151185,-78.6106304238,-20.2524772693,0
0.6,83,121.5551936996,750.5095865043,-63.1827612022,-4.3426202863,-72.5214030333,-13.6812621174,-74.956155271,-16.1160143551,-76.3945397618,-17.5543988459,0
0.6,84,677.6648455314,109.8943745123,-60.137577015,-3.9990127832,-71.1015459768,-14.962981745,-71.524064223,-15.3854999912,-76.8826772959,-20.7441130642,0
0.6,85,287.2773164607,152.9801323274,-66.7806035528,-6.8229688032,-68.7782683036,-8.820633554,-74.6926413672,-14.7350066176,-75.5393903398,-15.5817555902,0
0.6,86,957.7810619257,351.6657716254,-57.7194248525,-3.5291798548,-71.3646944793,-17.1744494816,-77.3535612876,-23.1633162899,-77.4560893865,-23.2658443888,0
0.6,87,856.5974590708,983.6760354244,-67.1085307637,-5.5785859169,-73.3795118544,-11.8495670077,-73.8608394867,-12.3308946399,-75.164933003,-13.6349881562,0
0.6,88,396.0120075553,692.622898464,-66.8543344644,-6.6107045785,-71.2148475973,-10.9712177114,-72.6019604105,-12.3583305247,-73.9236848813,-13.6800549954,0
0.6,89,75.7274382158,198.4029663125,-66.6350916476,-5.9473295933,-71.0366006579,-10.3488386035,-73.9210251529,-13.2332630985,-75.1084785852,-14.4207165308,0
0.6,90,1081.4982578412,608.2265992911,-70.740147056,-7.9255681828,-73.6387142784,-10.8241354052,-74.1096810726,-11.2951021993,-74.400901786,-11.5863229127,0
0.6,91,-12.6470296505,394.0855117948,-52.6193288747,-3.3303203121,-71.219536091,-21.9305275284,-71.9017009456,-22.612692383,-71.9380395415,-22.6490309789,0
0.6,92,409.784783219,278.0956226084,-62.8621829429,-4.804594123,-71.5690947543,-13.5115059344,-71.7171908668,-13.6596020469,-74.3759340942,-16.3183452744,0
0.6,93,682.1813757419,170.9314755191,-63.388687287,-4.9322067841,-71.1788578517,-12.7223773489,-72.2225614408,-13.766080938,-75.3534803175,-16.8969998147,0
0.6,94,728.0645630152,963.8925953474,-58.4179977328,-3.5134157618,-71.7851626704,-16.8805806994,-73.2356833036,-18.3311013326,-77.8348132064,-22.9302312354,0
0.6,95,42.9147990146,289.5954749827,-66.4660325412,-6.4701766841,-68.8957952756,-8.8999394185,-73.7814934376,-13.7856375804,-75.2638672108,-15.2680113536,0
0.6,96,749.9718934639,62.4815283646,-56.8664127702,-3.6287653701,-70.7995167305,-17.5618693304,-71.9588184512,-18.7211710511,-72.8799055383,-19.6422581382,0
0.6,97,323.0620558191,491.216767353,-67.2025224729,-7.4233586925,-68.4616045115,-8.6824407311,-73.6150061617,-13.8358423813,-73.628791178,-13.8496273976,0
0.6,98,724.8419959268,-29.058072854,-51.6979736161,-3.2673709973,-71.0524625108,-22.621859892,-71.0886644748,-22.658061856,-71.2979830839,-22.8673804651,0
0.6,99,875.9571347585,417.8041213676,-66.634617337,-6.9937534345,-69.3700197983,-9.7291558958,-70.5458718872,-10.9050079848,-76.0760637413,-16.4351998389,0
0.6,100,669.6187418412,859.4233727035,-63.2229357942,-5.6918301382,-67.7542477971,-10.2231421411,-70.21783761,-12.686731954,-72.4960682916,-14.9649626356,0
0.6,101,242.4915376052,539.9109278677,-67.7880380154,-7.6613312589,-69.9284007387,-9.8016939821,-70.0816549154,-9.9549481589,-74.5810951875,-14.454388431,0
0.6,102,618.5132605726,646.163820979,-66.0921433532,-6.1864166958,-72.8040222003,-12.8982955429,-72.9980121796,-13.0922855221,-73.8935833619,-13.9878567045,0
0.6,103,416.5964303773,515.0833868764,-60.2488491477,-4.1898366741,-70.5565312099,-14.4975187362,-71.9652865912,-15.9062741175,-73.5742687664,-17.5152562928,0
0.6,104,377.4578667543,165.5974280425,-67.2822572704,-6.9055826344,-70.6578565283,-10.2811818924,-73.1087343261,-12.7320596901,-74.2123635393,-13.8356889033,0
0.6,105,700.9228145057,514.3868477752,-65.7755290252,-6.2270863018,-70.052777456,-10.5043347326,-72.4088539503,-12.8604112268,-73.5223243435,-13.9738816201,0
0.8,1,1167.5439474663,147.4479364627,-71.6750168344,-7.2144192713,-76.2155521794,-11.7549546163,-76.7066756372,-12.2460780741,-77.0795000085,-12.6189024454,0
